lnRX1,lnRX2,datetime,BTC,ETH,LINK,XRP,SOL,DOGE
-0.011317589,-0.015585723,1715558400,62912.1,2949.71,13.383,0.505,147.496,0.14856
-0.010634666,-0.019622061,1715644800,61550.5,2880.87,12.975,0.4999,141.963,0.14543
-0.004254536,-0.001962511,1715731200,66175.4,3030.66,13.861,0.5186,158.423,0.15527
0.006270413,0.013111198,1715817600,65217.7,2943.22,15.503,0.5155,159.303,0.14963
0.002198768,0.010614747,1715904000,66980,3090.48,16.222,0.5231,169.351,0.15549
0.018918093,0.037774117,1715990400,66884.9,3121.59,16.32,0.521,172.299,0.15295
-0.012329331,-0.01499985,1716076800,66239.4,3069.98,16.551,0.5091,169.853,0.14899
0.038064306,0.082553534,1716163200,71466.5,3664.39,17.259,0.5379,186.701,0.16572
0.033637082,0.070493122,1716249600,70168.8,3792.32,16.748,0.5372,178.15,0.17035
-0.023171863,-0.033740148,1716336000,69219.1,3740.25,16.362,0.5272,177.03,0.16637
0.014715291,0.026222171,1716422400,67999.9,3784.8,16.606,0.529,176.182,0.15973
0.010373122,0.041095741,1716508800,68584.1,3729.61,17.259,0.5364,167.657,0.16388
-0.008803015,-0.01816841,1716595200,69314.4,3751.15,17.445,0.542,168.356,0.1741
-0.006297848,-0.011121352,1716681600,68524.3,3827.53,17.046,0.5285,163.505,0.16625
-0.0006193,0.004295031,1716768000,69461.6,3896.09,18.801,0.5343,170.249,0.16919
-0.016199914,-0.03908578,1716854400,68440.5,3847,18.545,0.5291,168.807,0.16511
0.002566307,0.007822793,1716940800,67686.7,3770,18.464,0.5239,168.418,0.16397
0.045431836,0.071818814,1717027200,68402.5,3750.39,17.948,0.519,166.986,0.15954
0.007202938,-0.011008641,1717113600,67577.9,3764.35,18.422,0.5179,165.762,0.15909
-0.018111826,-0.035006354,1717200000,67799.2,3817.49,18.455,0.5189,166.281,0.16043
-0.015772034,-0.002275025,1717286400,67805.9,3783.98,18.153,0.5137,163.251,0.15718
-0.105444948,-0.160352903,1717372800,68851.4,3769.15,17.635,0.5203,164.995,0.15841
-0.153472718,-0.193175331,1717459200,70580,3813.12,17.73,0.526,171.888,0.16148
0.101897847,0.165797414,1717545600,71133.3,3868.61,17.762,0.5263,173.668,0.16341
-0.031227066,-0.008076175,1717632000,70830,3815.76,17.267,0.5218,170.271,0.16026
-0.015200539,-0.025542266,1717718400,69377,3679.82,16.32,0.4989,162.524,0.14821
-0.028456393,-0.028101234,1717804800,69346.5,3682.11,15.926,0.4926,157.838,0.14589
0.017581043,0.017224148,1717891200,69667.1,3707.67,16.368,0.4985,162.116,0.14676
0.016783291,0.008677594,1717977600,69558.7,3669.66,15.907,0.497,159.096,0.14476
-0.021282772,-0.038441114,1718064000,67320.7,3498.16,14.982,0.4803,149.245,0.13801
0.0104175,0.00067136,1718150400,68270.3,3560.45,16.009,0.4915,155.173,0.14624
-0.004510197,0.000281626,1718236800,66786.9,3469.18,15.139,0.4768,147.209,0.14111
0.003605175,0.008519662,1718323200,66039.7,3480.51,14.736,0.4745,142.974,0.13488
-0.024891584,-0.063387837,1718409600,66213.7,3567.87,14.852,0.4906,145.45,0.1367
-0.03186227,-0.031455208,1718496000,66653.6,3622.96,15.134,0.4889,151.245,0.13705
0.027606435,0.028739103,1718582400,66472.1,3509.56,14.512,0.5044,143.197,0.12869
0.024789014,0.039573965,1718668800,65150,3482.34,13.972,0.4907,137.359,0.12216
-0.001579928,0.015024116,1718755200,64933.6,3558.85,14.336,0.493,135.557,0.12242
-0.005331246,-0.004713126,1718841600,64854,3511.26,14.25,0.4885,133.5,0.12447
-0.003419995,0.005875509,1718928000,64124,3517.18,13.841,0.4888,134.534,0.12411
-0.001847791,-0.00983129,1719014400,64240,3494.26,13.472,0.4864,133.627,0.12368
-0.013120058,-0.02171993,1719100800,63194.9,3419.38,13.187,0.4796,128.661,0.12214
0.014000605,0.040966265,1719187200,60273.6,3352,13.609,0.4738,132.237,0.11894
0.042994531,0.062028753,1719273600,61777.8,3393.06,14.186,0.4755,136.544,0.12611
-0.011186644,-0.014277986,1719360000,60860.1,3370.76,13.911,0.4696,136.808,0.12274
0.007117428,0.015281762,1719446400,61682,3450.34,14.426,0.4752,149.651,0.12707
-0.012311075,-0.043577218,1719532800,60429.8,3379.51,13.771,0.4715,139.98,0.12301
0.013043218,0.031182996,1719619200,60982.4,3377.62,13.536,0.4724,140.234,0.1218
-0.008210173,-0.015902496,1719705600,62766,3436.73,14.278,0.476,146.582,0.12445
0.007256339,0.009254062,1719792000,62883.6,3440.46,14.332,0.4768,146.625,0.12345
-0.015027124,-0.032149427,1719878400,62123.6,3420.43,14.412,0.4853,153.97,0.12529
0.022930912,0.039196311,1719964800,60208,3294.75,13.584,0.4668,140.737,0.11842
-0.005818188,-0.013676497,1720051200,57045.9,3059.31,12.529,0.4326,127.76,0.10497
9.17E-05,0.002972977,1720137600,56604.9,2980.43,12.303,0.4249,134.23,0.10537
-0.001983708,-0.00254544,1720224000,58216,3065.5,13.173,0.4487,142.996,0.11337
0.006853547,0.009131884,1720310400,55830.9,2930.24,12.348,0.4194,131.599,0.10409
0.032489017,0.035254122,1720396800,56686.4,3017.51,13.111,0.4314,139.74,0.10752
0.000928728,-0.010266562,1720483200,58023.2,3065.06,12.831,0.4355,141.391,0.10751
-0.02502285,-0.031850355,1720569600,57707,3099.12,12.782,0.4385,141.927,0.10794
-0.042878599,-0.081914111,1720656000,57315.5,3098.25,12.336,0.4488,135.702,0.10656
0.008915904,0.017401922,1720742400,57870,3133.24,12.735,0.4742,139.379,0.10759
-0.002123702,-0.003806257,1720828800,59174,3174.01,13.011,0.5255,141.811,0.11227
-0.018047729,-0.012610516,1720915200,60766,3243.56,13.442,0.5202,147.575,0.11526
0.027681277,0.041398029,1721001600,64680.6,3481.62,14.382,0.5368,159.294,0.12482
-0.004128029,-0.002681923,1721088000,65010,3442.83,14.199,0.5791,160.592,0.12474
-0.000705359,0.002911863,1721174400,64055.7,3386,13.73,0.6257,155.467,0.12172
-0.002511851,0.002075965,1721260800,63959.9,3424.99,13.589,0.5693,159.146,0.11948
0.003351446,0.000368747,1721347200,66627.9,3502.18,14.071,0.5729,169.064,0.12541
-0.000206062,-0.001467695,1721433600,67095.6,3516.03,14.24,0.5936,173.532,0.1342
0.005117604,0.00733363,1721520000,68138,3534.29,14.81,0.5984,184.473,0.14025
-0.012580144,-0.013176763,1721606400,67499.2,3438.08,13.926,0.6076,178.823,0.1377
-0.009599555,-0.018006049,1721692800,65916.4,3481.01,13.899,0.5972,172.912,0.13024
0.005420652,0.009093519,1721779200,65350.8,3334.24,13.394,0.6175,177.983,0.12786
-0.001740977,-0.000674828,1721865600,65773,3173.67,12.932,0.5993,171.759,0.12516
-0.004194674,-0.003623228,1721952000,67882.5,3272.82,13.52,0.6032,182.991,0.13416
0.004858546,0.004056488,1722038400,67873.8,3248.17,13.541,0.5954,183.903,0.13141
0.003268606,0.012746317,1722124800,68215.5,3268.03,13.3,0.601,184.808,0.12996
6.65E-05,-0.001119113,1722211200,66750,3316.87,13.527,0.6016,182.509,0.12837
0.010628415,0.034282673,1722297600,66159.3,3278.17,13.129,0.6274,179.072,0.12542
-0.001340624,-0.004761131,1722384000,64601.8,3231.48,12.824,0.623,171.632,0.12187
0.007153016,0.014436406,1722470400,65328.9,3201.67,12.877,0.5962,167.294,0.11895
-0.000433673,-0.004129432,1722556800,61483.7,2988.11,11.914,0.5605,152.711,0.11149
0.010301033,0.019082514,1722643200,60684.6,2901.94,11.681,0.5556,142.456,0.10807
0.003554092,0.024718164,1722729600,58144.5,2687.6,10.881,0.5227,138.291,0.10371
0.01493902,0.01103329,1722816000,54003.1,2418.6,9.477,0.4887,129.768,0.0943
0.028459222,0.040152448,1722902400,55991.2,2459.87,10.058,0.5057,144.328,0.09638
0.049421959,0.018703852,1722988800,55102.9,2341.41,9.488,0.6001,144.736,0.09555
0.055498328,0.024284706,1723075200,61659.8,2681.59,10.745,0.6164,163.069,0.10741
0.050385075,0.06611651,1723161600,60808.6,2597.9,10.528,0.5801,156.188,0.10378
-0.003705442,0.001695193,1723248000,60889.9,2608.76,10.548,0.5837,153.932,0.10511
0.014476802,0.015491079,1723334400,58693.1,2554.65,9.995,0.5525,141.492,0.10053
-0.00220703,-0.007830576,1723420800,59323.6,2721.15,10.548,0.568,146.241,0.10784
-0.022334571,-0.034718875,1723507200,60550.5,2701.01,10.567,0.5765,146.565,0.1063
0.019353806,0.026027391,1723593600,58648.1,2659.82,10.388,0.5684,143.644,0.10235
0.073248728,0.067871772,1723680000,57511,2568.73,10.166,0.5605,142.538,0.10013
0.004419213,-0.02102036,1723766400,58854.9,2591.52,10.121,0.5634,138.986,0.10028
-0.003008564,0.000934678,1723852800,59468.5,2613.18,10.152,0.5661,141.83,0.10271
0.009137095,-0.000295051,1723939200,58390,2610.67,10.078,0.5628,142.354,0.09998
-0.012456477,-0.044349804,1724025600,59398.5,2635.15,10.177,0.598,144.201,0.10127
0.01851159,0.034892511,1724112000,58982.9,2571.51,10.231,0.5933,142.21,0.10286
-0.001709152,-0.00536434,1724198400,61120,2629.38,11.209,0.5997,142.726,0.10612
0.002521666,-0.003118542,1724284800,60349.9,2622,11.467,0.5974,143.159,0.10522
-0.002209768,-0.015454211,1724371200,64019.9,2761.58,12.047,0.6105,153.228,0.11288
0.031220288,0.045293557,1724457600,64116.5,2766.4,12.335,0.6121,160.558,0.1125
-0.039595189,-0.049504271,1724544000,64190.2,2744.47,12.097,0.5996,158.88,0.10954
0.012772167,0.011898292,1724630400,62807.6,2679.25,11.833,0.5871,157.052,0.10513
0.025678518,0.035282534,1724716800,59384.5,2455.98,11.147,0.5662,146.727,0.09884
-0.012751544,-0.000377612,1724803200,59010,2527.31,11.17,0.569,143.892,0.09956
0.000248849,0.013445094,1724889600,59323.2,2526.28,10.937,0.5615,139.948,0.10031
-0.004592864,0.001885496,1724976000,59096.3,2524.99,11.114,0.5665,137.921,0.10175
-0.01676571,-0.022735132,1725062400,58941.9,2511.91,11.009,0.5661,135.266,0.10124
-0.00762453,-0.009706653,1725148800,57268.1,2424.55,10.359,0.5467,128.411,0.09502
0.021294618,0.035143726,1725235200,59112.1,2536.74,10.756,0.5674,134.865,0.09907
-0.012425718,-0.012286287,1725321600,57451.9,2424.05,10.311,0.5569,127.506,0.09674
-0.052395098,-0.066149359,1725408000,57944.8,2449.67,10.331,0.5576,133.564,0.09797
-0.007616918,-0.020620853,1725494400,56145.7,2367.37,10.021,0.5441,129.337,0.09837
0.010707773,0.016074308,1725580800,53927.7,2223.7,9.568,0.5206,124.959,0.09244
-0.003543382,-0.0149916,1725667200,54134.9,2272.21,10.023,0.5246,127.656,0.09534
-0.000480811,-0.006315047,1725753600,54839.6,2295.89,10.346,0.5292,130.073,0.09609
0.019379795,0.032367686,1725840000,57010,2358.19,10.532,0.5392,135.014,0.10375
0.091617124,0.07433528,1725926400,57609.1,2387.63,10.584,0.5405,135.563,0.10274
-0.032983159,-0.020903646,1726012800,57306,2339.22,10.393,0.5346,132.346,0.10125
0.043036166,0.03188481,1726099200,58097,2360.79,10.78,0.5624,135.997,0.10267
0.00234368,-0.001388219,1726185600,60456.2,2438.15,11.441,0.5722,138.916,0.1069
-0.013408774,-0.005994444,1726272000,59964,2416.65,11.29,0.5953,137.068,0.10534
0.02182873,0.012863616,1726358400,59100.5,2314.85,10.799,0.5703,131.319,0.10275
-0.015782379,-0.026093686,1726444800,58187,2294.61,10.537,0.5861,131.412,0.0996
-0.010847776,-0.009694857,1726531200,60281,2340.59,10.616,0.5836,131.467,0.10105
-0.010416298,0.004323123,1726617600,61735.3,2373.93,10.891,0.5851,134.299,0.10381
-0.031605848,-0.025949995,1726704000,62926.9,2464.56,11.199,0.5867,142.82,0.10497
-0.001096692,-0.008479841,1726790400,63175.7,2560.29,11.43,0.5847,146.627,0.10548
0.016809114,0.029016895,1726876800,63320.6,2611.4,11.486,0.5973,149.372,0.1099
-0.00274675,-0.004854547,1726963200,63558.4,2579.94,11.122,0.5869,144.587,0.10627
-0.015595956,-0.017892361,1727049600,63302,2645.84,11.389,0.5845,144.691,0.108
0.021888376,0.037573018,1727136000,64243.1,2652,12.149,0.5909,152.712,0.10973
-0.007511305,-0.011026102,1727222400,63118.4,2578.9,12.107,0.5827,147.88,0.10843
-0.048497473,-0.048745885,1727308800,65139.2,2631.11,12.557,0.5903,155.48,0.11813
-0.000337743,-0.001734565,1727395200,65749.6,2693.53,12.667,0.5885,157.591,0.12348
0.003627402,-0.001520233,1727481600,65822.6,2673.9,12.942,0.6136,156.682,0.12805
-0.000801486,0.000945614,1727568000,65568.1,2656.3,12.458,0.6412,158.385,0.12435
-0.009534264,-0.002589777,1727654400,63309.1,2601.49,11.843,0.6113,152.428,0.11415
-0.022159574,-0.018579907,1727740800,60776.8,2446.85,11.008,0.5966,145.071,0.10679
-0.06416825,-0.064361152,1727827200,60622.6,2363,10.647,0.5379,140.082,0.10459
-0.010336182,-0.0075205,1727913600,60727.2,2348.74,10.651,0.5214,136.733,0.10502
0.014990463,0.03059179,1728000000,62054.4,2413.38,11.069,0.5338,143.159,0.10918
0.072027956,0.071569605,1728086400,62023.1,2413.42,11.26,0.5291,142.538,0.10937
0.092528427,0.057581928,1728172800,62789.3,2438.77,11.274,0.5334,146.412,0.11153
0.023675591,0.015572671,1728259200,62190.7,2421.75,11.152,0.5282,143.909,0.10837
-0.016978388,-0.030154239,1728345600,62131.7,2439.84,10.828,0.5308,143.417,0.10704
0.029369335,0.014521835,1728432000,60606.4,2369.6,10.53,0.5241,139.266,0.10788
0.091196879,0.066836911,1728518400,60293.2,2385.24,10.553,0.5303,138.963,0.10596
-0.017595327,-0.017345087,1728604800,62509,2438.46,10.901,0.5386,145.47,0.11075
0.038075537,0.012151161,1728691200,63176,2475.09,10.999,0.539,146.318,0.11132
-0.008641666,-0.027241829,1728777600,62839.8,2467.79,10.746,0.5316,147.645,0.11136
0.014161643,0.039197177,1728864000,66064.9,2628.88,11.28,0.5484,157.52,0.11664
-0.031018446,-0.038026069,1728950400,67044.1,2606.53,11.458,0.5415,154.69,0.11747
0.037585509,0.044957028,1729036800,67592,2610.39,11.242,0.5481,154.19,0.12571
-0.030180391,-0.036402546,1729123200,67401.5,2605.01,11.027,0.5439,150.45,0.1296
0.000610987,-0.003958127,1729209600,68407.8,2641.11,11.482,0.5465,154.86,0.13717
0.018008733,0.018036179,1729296000,68357.1,2647.45,11.418,0.5438,159.7,0.14402
-0.03061305,-0.03407381,1729382400,69020.1,2746.98,11.977,0.5483,167.42,0.1421
0.004933458,0.033284323,1729468800,67368.8,2666.63,11.711,0.5448,166.13,0.14363
0.039117944,0.011515059,1729555200,67406.4,2621.78,11.976,0.5336,167.56,0.13964
-0.011354737,0.000239737,1729641600,66647.2,2523.84,11.321,0.5257,170.81,0.13998
0.015737971,0.015495958,1729728000,68173.8,2535.39,11.615,0.5322,177.1,0.14188
-0.000716392,-0.000450225,1729814400,66662.8,2440.1,11.128,0.5017,164.8,0.13154
-0.009054444,-0.01423759,1729900800,67071.8,2482.04,11.002,0.5133,170.81,0.13739
-0.014154009,0.008730332,1729987200,67992.6,2507.22,10.977,0.5167,176.58,0.14425
0.012928307,0.032458593,1730073600,69940,2566.49,11.179,0.5192,178.2,0.1614
0.00036529,0.020347228,1730160000,72739.5,2639.28,11.798,0.5286,179.4,0.17587
-0.004957959,-0.019374742,1730246400,72349,2659.36,12.396,0.5231,174.83,0.16829
-0.004517761,-0.004764734,1730332800,70321.9,2518.37,11.419,0.5095,168.62,0.16162
0.001147504,-0.007806284,1730419200,69495.5,2511.57,11.248,0.513,166.01,0.15913
0.013699274,0.005372398,1730505600,69366.6,2493.61,11.185,0.5103,166.09,0.15952
0.045340106,0.027296005,1730592000,68762.5,2457.29,10.752,0.5029,162.44,0.15129
0.018927959,-0.010783657,1730678400,67834.3,2397.37,10.248,0.5032,157.87,0.15817
-0.010765326,0.014018677,1730764800,69353.1,2421.42,10.829,0.514,166.55,0.16991
0.01660577,0.048607502,1730851200,75579.9,2722.49,12.175,0.5421,186.61,0.19646
0.00286123,0.04279836,1730937600,75859.4,2895.76,12.595,0.5559,196.47,0.19334
-0.005684766,-0.004481477,1731024000,76482.2,2962.12,13.696,0.5541,199.92,0.20203
0.00040595,0.013663102,1731110400,76675.1,3127.03,13.782,0.5596,199.94,0.219
-0.029367545,-0.021635098,1731196800,80410,3185.19,14.271,0.5888,210.29,0.27794
0.031760445,0.014123514,1731283200,88728.9,3375.02,14.93,0.6216,222.33,0.35184
-0.053094896,-0.084151844,1731369600,87972,3245.98,13.96,0.7048,211.77,0.3802
-0.019936356,0.004772097,1731456000,90413.3,3188.9,13.491,0.6901,215.28,0.39903
-0.035229006,-0.049696915,1731542400,87382.7,3061.03,13.005,0.7741,209.65,0.36261
0.019975717,0.013634597,1731628800,91074.6,3091.75,13.849,0.8924,218.68,0.38203
-0.008024835,-0.00650938,1731715200,90643.3,3134.72,14.539,1.122,215.87,0.36435
-0.002973541,-0.010886107,1731801600,89899.9,3078.09,13.792,1.055,237.61,0.36737
0.028282511,0.012989179,1731888000,90507.4,3210.48,15.281,1.1151,239.96,0.37144
0.00431886,0.000048211,1731974400,92335.9,3109.34,14.631,1.1012,237.69,0.3908
0.03636382,0.022609442,1732060800,94288,3071.05,14.241,1.1045,235.47,0.37791
-0.005480043,-0.009337844,1732147200,98366.8,3358.42,14.909,1.2477,256.59,0.387
-0.002775379,0.008876686,1732233600,98921.4,3330.05,16.582,1.4739,257.1,0.41301
0.000576274,-0.019964188,1732320000,97725.5,3396.33,17.4,1.4697,255.07,0.43049
-0.040906731,-0.021271764,1732406400,97960.4,3362.98,17.921,1.4334,252.94,0.43046
0.020844486,0.021266416,1732492800,93064,3416.92,17.355,1.4151,234.29,0.39284
0.012302942,0.018563788,1732579200,92021.4,3327.17,17.349,1.3993,230.73,0.38733
-0.006328466,-0.014832948,1732665600,95905.2,3655.88,18.672,1.4709,242.05,0.4013
0.022890402,0.060079506,1732752000,95694.4,3581.58,17.948,1.5431,237.6,0.40192
-0.022542684,-0.049871117,1732838400,97516.3,3594.5,18.26,1.8019,243.44,0.42664
-0.014932664,-0.013768128,1732924800,96475.1,3705.73,19.016,1.953,237.73,0.42179
-0.026928405,-0.012286462,1733011200,97265.1,3711.24,18.935,2.2942,237.06,0.44092
-0.001259764,-0.000563063,1733097600,95890.5,3646.26,25.241,2.7243,225.88,0.42497
-0.001155195,-0.003080797,1733184000,95913.3,3616.82,24.127,2.5127,234.1,0.4067
-0.022693863,-0.025607015,1733270400,98669.8,3840.75,24.092,2.36,229.32,0.43318
-0.006827318,0.007302038,1733356800,97001.5,3787.31,23.172,2.2455,236.05,0.42718
-0.00077168,-0.006850711,1733443200,99802.5,4001.75,25.893,2.4266,237.08,0.43505
0.005302013,0.002281378,1733529600,99899.2,3999.79,24.808,2.612,238.3,0.45332
0.009810363,0.009398727,1733616000,101200,4007.3,26.12,2.6031,237.24,0.46673
-0.005501651,0.00440061,1733702400,97349.1,3712.55,22.241,2.2122,216.65,0.41393
0.013533508,-0.001146358,1733788800,96602.4,3628.4,22.115,2.3688,213.58,0.39372
-0.021204027,-0.011902931,1733875200,101115.3,3830.44,24.064,2.3939,227.29,0.41404
0.001973653,0.006510065,1733961600,99982.4,3880.52,29.128,2.3377,226.88,0.406
0.008669831,0.003909977,1734048000,101371.9,3905.6,28.983,2.422,224.71,0.40901
-0.01361092,-0.00800704,1734134400,101381,3868.6,29.117,2.3997,219.84,0.39805
0.003633369,0.006868667,1734220800,104460.4,3958.5,29.257,2.4473,224.21,0.40642
0.013851389,0.019993039,1734307200,106023.2,3984.76,28.73,2.4847,216.08,0.40185
-0.033227238,-0.029646884,1734393600,106074.6,3890.81,27.858,2.5655,223.16,0.39393
0.005446178,0.003167395,1734480000,100181.1,3625.4,24.855,2.309,206.46,0.35808
0.008839074,0.01221464,1734566400,97434.4,3416.7,22.806,2.2386,193.71,0.31416
0.005430961,0.001148269,1734652800,97764.4,3470.88,23.38,2.2786,194.28,0.31779
0.044193191,0.042135091,1734739200,97261.8,3337.6,22.123,2.2374,181.37,0.32027
-0.011860833,-0.008439401,1734825600,95153.5,3280.8,22.084,2.2025,180.44,0.31246
-0.001477162,0.004212819,1734912000,94861.1,3420.74,24.539,2.2611,190.06,0.32481
-0.01750477,-0.014286639,1734998400,98627.2,3491.97,25.418,2.3224,196.99,0.33696
-0.014705294,-0.006344706,1735084800,99379.7,3495.72,24.428,2.2968,197.35,0.3342
0.015711234,0.02383049,1735171200,95751,3333.15,22.665,2.1549,188.37,0.31252
-0.006383876,-0.007697327,1735257600,94258.9,3332.09,21.558,2.1454,184.18,0.31176
0.001910299,-0.001084063,1735344000,95259.1,3402.54,21.974,2.1836,195.39,0.32429
-0.052058969,-0.04297907,1735430400,93700,3355.46,20.946,2.0926,189.85,0.31419
0.055986592,0.040133771,1735516800,92759.3,3360.11,20.569,2.0579,191.26,0.31382
-0.033171965,-0.028257597,1735603200,93548.9,3336.57,20.003,2.0836,189.22,0.31582
0.006028622,0.007346876,1735689600,94580.9,3359.36,21.721,2.3321,194.22,0.32504
-0.000787498,-0.002859462,1735776000,96967.5,3454.83,22.064,2.4025,208.17,0.33879
-0.02436445,-0.049476947,1735862400,98145.7,3607.89,23.48,2.4544,217.91,0.37981
0.003288239,0.000701997,1735948800,98173.2,3655.99,23.591,2.4202,216.56,0.39467
-0.000785233,-0.005830653,1736035200,98340.2,3634.96,23.574,2.3988,213.3,0.38219
0.000956909,-0.001406959,1736121600,102180.4,3685.72,23.816,2.4194,218.11,0.38767
-0.031343856,-0.052603197,1736208000,96920.3,3379.38,21.377,2.2698,202.07,0.3478
0.018477007,0.009650728,1736294400,95014.1,3325.38,20.426,2.3722,197.37,0.34206
0.028745129,0.030112648,1736380800,92505.9,3218.24,19.635,2.271,184.88,0.32071
0.006507165,0.005711515,1736467200,94675.5,3265.52,20.234,2.3411,187.59,0.33364
-0.006698084,-0.003949308,1736553600,94562.5,3281.84,20.204,2.5761,187.99,0.341
0.019096326,0.009346349,1736640000,94499.9,3265.7,19.833,2.5031,188.43,0.33573
0.052819573,0.031103921,1736726400,94485.3,3136.14,19.349,2.5225,182.78,0.33791
0.058170591,0.052779085,1736812800,96514.9,3223.99,20.323,2.6668,187.46,0.35579
-0.003632063,-0.009093099,1736899200,100460,3449.8,22.075,3.1411,205.76,0.38509
0.025816645,0.010954676,1736985600,99937.4,3306.94,23.015,3.2433,211.02,0.37632
-0.004648849,-0.00938007,1737072000,104042.5,3472.38,25.089,3.2911,219.46,0.41512
-0.00220813,0.012634782,1737158400,104524.3,3306.7,24.098,3.2695,261.9,0.39625
-0.006510393,-0.021199537,1737244800,101311.5,3214.15,24.339,2.9555,252.52,0.35822
0.013914655,0.016332011,1737331200,102247.6,3283.2,25.069,3.1042,241.89,0.3544
-0.020080698,-0.033121168,1737417600,106114.5,3326.72,26.651,3.1735,250.26,0.37166
0.012129382,0.013027323,1737504000,103664.9,3242,25.293,3.1788,257.3,0.36272
0.000919238,0.043221071,1737590400,103864.1,3337.88,25.65,3.1186,253.01,0.35193
0.00366527,-0.004815614,1737676800,104808.1,3308.62,25.17,3.0985,253.22,0.35065
0.001017236,0.006721966,1737763200,104702,3317.91,24.911,3.1069,256.32,0.35335
0.017222891,0.009278211,1737849600,102560.1,3230.5,24.867,3.0198,240.32,0.33579
-0.012352505,-0.009939081,1737936000,102021.3,3180.99,24.196,3.0533,234.77,0.33377
-0.008283404,-0.013435583,1738022400,101279.6,3075.96,22.599,3.0553,226.91,0.31853
-0.019919068,-0.034178483,1738108800,103698.2,3112.55,23.649,3.0671,228.04,0.32388
0.014397566,0.013311721,1738195200,104676.9,3245.86,24.449,3.127,238.15,0.33137
-0.001935643,-0.003035212,1738281600,102379.7,3299.5,25.15,3.0347,231.59,0.32872
-0.004020792,-0.001308999,1738368000,100603.6,3116.22,22.961,2.8768,212.89,0.30771
0.008158047,0.009403788,1738454400,97664.5,2868.05,20.45,2.5784,203.42,0.26793
0.006898179,-0.001117408,1738540800,101293.7,2878.69,21.636,2.6989,216.2,0.28469
-0.007677445,-0.003455893,1738627200,97709.9,2730.03,19.965,2.5253,206.48,0.26331
0.034692073,0.068478445,1738713600,96553.2,2787,19.181,2.3799,196.03,0.25604
-0.037159604,-0.033820874,1738800000,96515.1,2685.25,18.574,2.3238,189.45,0.24773
-0.000774578,-0.003318484,1738886400,96454.5,2620.66,18.368,2.3951,191.84,0.24637
-0.001924248,-0.004826765,1738972800,96411.9,2630.99,18.428,2.4179,199.21,0.25274
-0.003090679,-0.005692224,1739059200,96423.6,2626.07,18.255,2.3909,200.32,0.24873
-0.009100259,-0.007346931,1739145600,97379.2,2659.99,18.791,2.4226,200.32,0.25528
0.001479592,-0.004532687,1739232000,95731.4,2601.03,18.635,2.4117,197.87,0.25292
-0.003658098,0.001566047,1739318400,97816.3,2737.14,19.19,2.4723,196.71,0.26411
0.003407307,7.40E-05,1739404800,96560.6,2674.52,18.54,2.558,194.12,0.2623
-0.003785551,-0.01341602,1739491200,97445.1,2724.74,19.371,2.7372,199.31,0.27164
0.009896559,0.011828911,1739577600,97538,2691.73,18.987,2.7601,194.35,0.27161
-0.030663118,-0.020719006,1739664000,96067,2660,18.69,2.7272,188.14,0.26545
0.001795037,0.004131992,1739750400,95743.2,2743,19.097,2.6586,177.47,0.25807
0.00420033,0.007689747,1739836800,95622,2670.57,17.856,2.5615,169.21,0.25119
-0.004382034,-0.005742955,1739923200,96598,2714.06,17.963,2.7356,168.85,0.25467
0.003093425,0.006912143,1740009600,98252.9,2736.87,18.278,2.6867,175.9,0.25458
0.001321014,0.003339862,1740096000,96127.9,2660.85,17.412,2.5698,168.83,0.23941
-0.002449786,-0.009978037,1740182400,96503.3,2762.01,17.745,2.5726,171.98,0.24643
-0.001669025,-0.003039328,1740268800,96218.4,2818.54,17.604,2.5744,167.84,0.24269
0.016479385,0.009293264,1740355200,91514.5,2512.27,15.249,2.2769,141.73,0.21037
-0.01806246,-0.018081104,1740441600,88639.1,2494.45,15.306,2.3211,144.24,0.21147
0.000261422,-0.002225421,1740528000,84208.5,2335.33,15.249,2.1971,135.27,0.20347
-0.002732076,-0.003044159,1740614400,84668.1,2306.66,15.103,2.1973,137.6,0.20678
-0.00143881,0.003409054,1740700800,84299.6,2236.59,14.81,2.1443,148.1,0.20176
0.000560477,-0.003381735,1740787200,86007.7,2216.6,14.751,2.1904,143.58,0.20663
0.004211346,-0.000644918,1740873600,94222.8,2517.12,17.407,2.9384,178.64,0.23918
0.019243216,0.014761217,1740960000,86192.7,2148.22,14.445,2.386,142.05,0.19903
-0.006629314,-0.000511902,1741046400,87245.9,2170.51,14.855,2.4532,144.7,0.19898
-0.004276601,-0.001553474,1741132800,90566.1,2240.45,16.411,2.498,146.16,0.20463
-0.001009836,-0.001961468,1741219200,89887.8,2201.34,17.046,2.5981,143.22,0.2014
0.000141035,0.000589385,1741305600,86753.8,2140.72,15.928,2.3836,139.31,0.19829
-0.004301776,-0.004985568,1741392000,86184.7,2202.84,15.253,2.3245,136.92,0.1922
0.004327592,0.002588011,1741478400,80688.8,2019.2,13.795,2.1376,126.42,0.16799
-0.007877442,-0.008991809,1741564800,78567.8,1864.51,12.653,2.0202,118.26,0.15401
-0.016122761,-0.011642266,1741651200,82896,1922.61,13.132,2.17,125.28,0.1645
-0.07588214,-0.072435863,1741737600,83640.7,1907.24,13.479,2.2382,126.55,0.17231
-0.021992876,-0.01190533,1741824000,81085.4,1863.76,13.035,2.2512,123.32,0.16513
0.001764756,0.004851027,1741910400,83939.8,1910.79,13.656,2.3555,133.49,0.17185
